doy,OUT_SURF_TEMP,OUT_R_NET,OUT_EVAP,OUT_TRANSP_VEG,OUT_EVAP_CANOP,OUT_EVAP_BARE,OUT_PET,OUT_RUNOFF,OUT_BASEFLOW,OUT_SOIL_MOIST_L1,OUT_SOIL_MOIST_L2,OUT_SOIL_MOIST_L3
149,30.77061984469693,145.28153104163388,3.0910937529415627,1.7466140690532312,0.04864720033190483,1.2958324843608349,4.421596453627218,0.029029897216236316,0.05067991838005837,95.73652314819745,601.2051326743175,48.47734618133613
150,30.795587379660383,153.9187417595712,3.2823257087594446,1.5848416981052447,0.4181033373138096,1.2793806742616851,4.4133011254688235,0.07700360669250288,0.05028019535768688,96.79597349828255,601.4155789573721,48.427066011450165
151,30.420096894505306,148.82981008064561,3.8305184555133716,1.1393635544836371,1.4261245785385368,1.265030325692359,4.357555121383411,0.07078774321713485,0.04988648963246771,96.59810882073387,601.8486877373134,48.377179592781154
152,30.984975934295313,164.46535299928397,3.3078587424568413,2.0822841932965073,0.022232159705442345,1.203342383158572,4.832396726346922,0.004406558523351603,0.04949868708920206,93.58275735244922,602.0993719591658,48.32768097393198
153,30.751125986410734,165.94610733100498,3.3166297041463104,2.0526155113696767,0.09454132245240995,1.1694728763642777,4.757945372354264,0.01794923262839154,0.049116669961333966,91.87772591695423,602.1382105953209,48.27856440298776
154,30.405665175760085,171.06514516399477,3.3486554584313826,1.9919066969646448,0.22163882254001996,1.1351099376934022,4.657300237241207,0.04949672859458539,0.04874032267566108,90.78984493537237,602.169537913346,48.22982412056635
155,30.746054438136568,115.77185327841399,2.7108507237711743,1.6963840557444085,0.02815330556172709,0.9863133619104054,4.104555622176569,7.077987452405025e-15,0.04836953755492871,88.06409149255262,602.2125937101291,48.1814546521078
156,30.884170513025065,146.6994893886899,2.9212375851952257,1.9149937085348694,3.1557642272458e-13,1.0062438772485531,4.406030614637422,0.1181391712582318,0.048004208067174654,92.87791491088184,602.3064057352292,48.13345056465541
157,29.948475396073103,145.18589325292533,3.661226846027694,0.5966844482614105,2.1173002619050982,0.9472421325209515,3.855097194112654,0.17353312055200762,0.04764423173486029,99.34659473154636,603.7285080126735,48.08580637618199
158,30.43962096741269,163.73570198554054,4.167869366388726,0.258590132952824,2.8200663383621944,1.0892128915083328,4.342510015639149,0.16991855211189263,0.04728950791830453,105.02029776946543,606.8106601040902,48.03851687561479
