doy,OUT_SURF_TEMP,OUT_R_NET,OUT_EVAP,OUT_TRANSP_VEG,OUT_EVAP_CANOP,OUT_EVAP_BARE,OUT_PET,OUT_RUNOFF,OUT_BASEFLOW,OUT_SOIL_MOIST_L1,OUT_SOIL_MOIST_L2,OUT_SOIL_MOIST_L3
78,12.562300725573161,78.70203254264105,0.9494831152636168,0.39597514040241627,0.06103712806689552,0.49580375024932666,3.147501410323157,0.05379925751066124,0.19685807223641263,50.035735047499415,241.51164267612853,390.249874798854
79,11.993170817022634,59.20562771353507,0.7897773959495761,0.31841247039935777,0.044557658265993214,0.4314006136185303,2.815382058489234,0.675786819090743,0.19825836652439005,51.79249938328013,242.21645391618537,390.49367826467704
80,12.087370370255956,62.296156308103065,0.8544656510128574,0.19071311894260626,0.24331377630925646,0.42855439342398394,2.768279204129968,0.30455459765862075,0.20152815271812344,51.22526568027777,242.7265332374716,390.9130325156415
81,11.744156460522317,66.16500334365789,0.8176190904399435,0.24639832062043035,0.11981189089066502,0.4570248828041757,3.0702768323617944,0.29748939382345574,0.20494222069704138,50.7967143483205,243.02866869443736,391.2515591963268
82,10.978913433285626,76.60776534102168,0.9464413033020802,0.40173322499201564,0.021183713987717262,0.5263791874813163,3.4222896868956068,0.0038008941483678236,0.20687310182898924,49.46879535039853,242.95956509053735,391.52708107890516
83,10.631903379032137,70.99599707736228,0.9056569138310622,0.40420601349746854,0.0005088150719672906,0.5039676622569771,3.288308521024694,0.006501054077049158,0.20673089495115762,48.47503182816821,242.72643204550255,391.6675279569145
84,12.71589355204837,81.09140423517825,0.8475012257904814,0.3777492969236317,0.003343530263014072,0.47101394335251356,3.418646947014125,0.012236629267321282,0.20500422742146313,47.718743424098996,242.47728288773376,391.7289153500412
85,14.157822764745335,77.33537311629378,0.8353598741722867,0.3477172906195225,0.01825511968061607,0.4725409829295573,3.5347725954922407,0.017594056317651284,0.2024476986181722,47.04593341632093,242.225725950245,391.7432993493162
86,13.890310632991042,80.10843150275754,0.9725036326470435,0.4096149254457703,0.0033384281638011277,0.5595902836676192,4.023794624752318,0.008372789723694238,0.19940381451621889,46.20968345137932,241.95281256329073,391.72689743177807
87,14.421127782487652,82.35633480376434,0.9912839010348246,0.4084021455313146,0.0008324723239673629,0.5807846650003962,4.284836263519699,0.010139396521397752,0.1960663012625632,45.38070749882821,241.68449211409845,391.69018398548246
